"ID","Drone","Varroa","Day","Mo","Year","Geocluster","City_original","City_rename","State","Country","Latitude","Longitude","Other_obs","Weather","Collector","Beekeeper","S_sample","S_site"
"1129","","Unknown",15,6,1988,"TAM","CD. VICTORIA/SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"13 STINGS TOTAL","NUBLADO CON NEBLINA","RAUL, DEO, NOE, MARIO","TRAPLINE",NA,NA
"1130","","Unknown",15,6,1988,"TAM","CD. VICTORIA/SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,NA,"NUBLADO CON NEBLINA","RAUL, DEO, NOE, MARIO","TRAPLINE",NA,NA
"1131","","Unknown",15,6,1988,"TAM","CD. VICTORIA/SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"18 STINGS TOTAL","NUBLADO CON NEBLINA","RAUL, DEO, NOE, MARIO","TRAPLINE",NA,NA
"1132","","Unknown",15,6,1988,"TAM","CD. VICTORIA/SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"LACK OF HONEY 34+19 STINGS","NUBLADO CON NEBLINA","RAUL, DEO, NOE, MARIO","TRAPLINE",NA,NA
"1133","","Unknown",15,6,1988,"TAM","CD. VICTORIA/SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,NA,"NUBLADO CON NEBLINA","RAUL, DEO, NOE, MARIO","TRAPLINE",NA,NA
"1134","","Unknown",15,6,1988,"TAM","CD. VICTORIA/SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"0 STINGS","NUBLADO CON NEBLINA","RAUL, DEO, NOE, MARIO","TRAPLINE",NA,NA
"1136","","Unknown",15,6,1988,"TAM","CUMBRES - CD VICTORIA","","TAMAULIPAS","MEXICO",NA,NA,"3+1 STINGS","NUBLADO CON NEBLINA","RAUL, DEO, NOE, MARIO","TRAPLINE",NA,NA
"1144","","Unknown",19,7,1988,"TAM","SLM / CD. VICTORIA","","TAMAULIPAS","MEXICO",NA,NA,"EXTREMELY LARGE SWARM (COLONY) COMBS FILLED ENTIRE TRAP, MUCH STORED HONEY DRONE COMB ONLY","HOT & PARTLY CLOUDY; VEGETATION LUSH & GREEN","WTW","TRAPLINE",NA,NA
"1156","","Unknown",21,7,1988,"TAM","CD VICTORIA /JUAM","","TAMAULIPAS","MEXICO",NA,NA,"A LITTLE CAPPED HONEY NECTAR MUCH POLLEN","HOT & OVERCAST","WTW","TRAPLINE",NA,NA
"1158","","Unknown",16,8,1988,"TAM","CD VICTORIA / SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,NA,"RAINING VERY HARD, VERY WET","WLR","TRAPLINE",NA,NA
"1159","","Unknown",16,8,1988,"TAM","CD VICTORIA / SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"LOT OF POLLEN & NECTAR SOME DRONES","CLOUDY AND RAINING","WLR","TRAPLINE",NA,NA
"1160","","Unknown",16,8,1988,"TAM","CD VICTORIA / SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"SOME DRONES","CLOUDY AND DRIZZLE","WLR","TRAPLINE",NA,NA
"1161","","Unknown",16,8,1988,"TAM","CD VICTORIA / SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"RECENT SWARM ~ 5 DAYS NO NECTAR NO BROOD","CLOUDY AND DRIZZLE","WLR","TRAPLINE",NA,NA
"1162","","Unknown",17,8,1988,"TAM","CD VICTORIA / SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"WAX MOTH PRESENT VERY LITTLE OVIPOSITION LITTLE BROOD (WEAK QUEEN)","CLOUDY AND DRIZZLE","WLR","TRAPLINE",NA,NA
"1163","","Unknown",17,8,1988,"TAM","JUAM-VICT","","TAMAULIPAS","MEXICO",NA,NA,"AVISPAS! SOLO HAY HUEVECILLOS.","NUBLADO","WLR,JJRB ET AL","TRAPLINE",NA,NA
"1165","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,NA,"SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1166","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"BOLL WEERIL LADO ALTO","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1167","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"NO SE VIO POLEN NI CRIA","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1168","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"3 COMBS FALLEN POLLILA PRESENTE POCA MIEL Y POLEN BALL WAX FO TRAP A 3M DE CERA","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1169","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"MUCHAS ABEJAS AFUERA EN BARBA-SE MATARON TAMBIEN","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1170","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"ENJAMBRE AFUREA- PANALES AFUERA!","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1171","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"SMALL PIECE OF COMB ONLY","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1172","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,NA,"SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1173","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"POLILLA PRESENTE 3 MED. FALLEN COMB","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1174","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"EN EXTERIOR DE TRAMPA. MUCH DRONE COMB-APPROX. 20% OF TOTAL MUCH HONEY,CAPPED;NO BROOD, NO EGGS!","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1175","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"ALL COMB FALLEN. SHOWS EVIDENCE OF 2ND GENERATION BUT NO BROOD-QUEEN FOUND! ALL COMBS FALLEN-FEW WORKERS","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1176","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"CELDILLAS DE ZANGANO PRESENTES (POCAS) STRONG COLONY NO HONEY BUT SOME POLLEN AND NECTAR","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1177","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"AL COMB OUTSIDE OF TRAP- NONE INSIDE","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1178","","Unknown",27,9,1988,"TAM","SOTO/ALDAMA","","TAMAULIPAS","MEXICO",NA,NA,"2 MEDIUM FALLEN COMBS QUITE A LOT OF DRONE COMB","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1179","","Unknown",27,9,1988,"TAM","SLM/VICTORIA","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"NO HUBO PANAL ENJAMBRE NUEVO ENTERITO-MUESTRADO EN 28/9/88 A LAS 0830 HORAS","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1180","","Unknown",28,9,1988,"TAM","PESCA/SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"20% CELDILLAS DE ZANGANOS","NUBLADO, FRESCO","WLR ET AL.","TRAPLINE",NA,NA
"1181","","Unknown",28,9,1988,"TAM","PESCA/SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"SOME DRONE COMB PRESENT","NUBLADO, FRESCO","WLR ET AL.","TRAPLINE",NA,NA
"1182","","Unknown",28,9,1988,"TAM","PESCA/SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"50% OF THE MEASURED COMB WAS FALLEN DUE TO STORM ALGUNAS CELDILLAS DE ZANGANO PRESENTE","NUBLADO, FRESCO","WLR ET AL.","TRAPLINE",NA,NA
"1183","","Unknown",28,9,1988,"TAM","PESCA/SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,NA,"SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1184","","Unknown",28,9,1988,"TAM","PESCA/SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"MUCH FALLEN BROOD. (~60%) FROM STORM SOME DRONE COMB","SOLEADO, CALUROSO","WLR ET AL.","TRAPLINE",NA,NA
"1185","","Unknown",26,10,1988,"TAM","SLM/VICT","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"A LITTLE NECTAR VERY LITTLE POLLEN","SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1191","","Unknown",26,10,1988,"TAM","VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"MUCHA MIEL A FEW DRONES","SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1193","","Unknown",26,10,1988,"TAM","VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"DRONE CELLS, A LITTLE HONEY AND POLLEN","SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1194","YES","Unknown",26,10,1988,"TAM","VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"MIEL-CAPPED, SOME POLLEN DRONE CELLS,DRONES 10% DRONE COMB BALD PUPAE","SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1197","","Unknown",26,10,1988,"TAM","VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"WAX MOTH-LOTS OF HONEY FERMENTING","SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1198","","Unknown",26,10,1988,"TAM","VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"CELDAS DE ZAG.-1 PEQUENO NECTAR POLLEN EN BEES + POCO","SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1200","","Unknown",27,10,1988,"TAM","LA PESCA/SLM","","TAMAULIPAS","MEXICO",NA,NA,"5% WORKER CELLS LOTS OF HONEY AND NECTAR VERY LITTLE POLLEN","SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1202","","Unknown",27,10,1988,"TAM","LA PESCA/SLM","","TAMAULIPAS","MEXICO",NA,NA,"POCO NECTAR Y POLEN","SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1203","","Unknown",27,10,1988,"TAM","SLM/LA PESCA","","TAMAULIPAS","MEXICO",NA,NA,NA,"SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1204","","Unknown",27,10,1988,"TAM","SLM/LA PESCA","","TAMAULIPAS","MEXICO",NA,NA,NA,"SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1205","","Unknown",27,10,1988,"TAM","SLM/LA PESCA","","TAMAULIPAS","MEXICO",NA,NA,NA,"SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1206","","Unknown",27,10,1988,"TAM","VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"SOME DRONES FOUND BY ROY M. *MITES (MEFASTIGS) ON LEGS","SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1207","","Unknown",6,12,1988,"TAM","CD. VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"MUY POCO POLLEN-ALGO DE PERERVA DE MIEL (~1KG) ENJAMBRE PEQUENO PRUEBA DEFENSIVA 0+0 PIQUETES","SOLEADO","WLR ET AL.","TRAPLINE",NA,NA
"1208","","Unknown",6,12,1988,"TAM","CD. VICTORIA/LA PESCA","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"OVOPOSICION DE OBRERA (MULTIPLE) ENJAMBRE PEQUENO 0+0 PIQUETES","SOLEADO","WLR ET AL","TRAPLINE",NA,NA
"1209","","Unknown",7,12,1988,"TAM","SLM/LA PESCA","","TAMAULIPAS","MEXICO",NA,NA,"MIEL Y POLEN PRESENTES","CON VIENTO Y NUBES","WLR ET AL","TRAPLINE",NA,NA
"1210","","Unknown",7,12,1988,"TAM","SLM/LA PESCA","","TAMAULIPAS","MEXICO",NA,NA,"POCA MIEL Y ALGO DE MIEL 0+0 PIQUETES","CON VIENTO Y NUBES","WLR ET AL","TRAPLINE",NA,NA
"1211","","Unknown",7,12,1988,"TAM","CD. VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"POLEN Y NECTAR (UN POCO)-ENJAMBRE PEQUENO 4+0 PIQUETES","CON VIENTO Y NUBES","WLR ET AL","TRAPLINE",NA,NA
"1212","","Unknown",7,3,1989,"TAM","CD. VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"UN PANAL CHICO CELDILLA DE ZANGANO","SUNNY WINDY","WTW ET. AL.","TRAPLINE",NA,NA
"1213","","Unknown",7,3,1989,"TAM","CD. VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"ALGO DE NECTAR Y POLEN, REGULAR ZANGANOS PRESENTES UN PANAL PEQ. DE CELD. DE ZANGANO","SUNNY WINDY","WTW ET. AL.","TRAPLINE",NA,NA
"1214","","Unknown",7,3,1989,"TAM","CD. VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"ALGO DE POLEN Y NECTAR","SUNNY WINDY","WTW ET. AL.","TRAPLINE",NA,NA
"1215","YES","Unknown",6,3,1989,"TAM","CD. VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"POCO POLEN Y NECTAR QUEDARON ~500 ABEJAS PECOREADORAS AFUERA","SUNNY WINDY","WTW ET. AL.","TRAPLINE",NA,NA
"1216","","Unknown",7,3,1989,"TAM","CD. VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"LA PUNTA DE VAROS PANALES TIENEN CELDILLA DE ZANGANO MUCHA CRIA Y ALGO DE MIEL","SUNNY WINDY","WTW ET. AL.","TRAPLINE",NA,NA
"1217","","Unknown",7,3,1989,"TAM","CD. VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"CELDILLA DE ZANGANO- 1 PANAL PEQUENO ALGO DE POLEN Y NECTAR","SUNNY WINDY","WTW ET. AL.","TRAPLINE",NA,NA
"1218","","Unknown",7,3,1989,"TAM","CD. VICTORIA/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"ALGO SW NECTAR Y POLEN EN LA PARTE SUPERIOR DE LOS PANALES NO HAY CELDILLA ZANGANO","SUNNY WINDY","WTW ET. AL.","TRAPLINE",NA,NA
"1219","","Unknown",8,3,1989,"TAM","SLM/PESCA","","TAMAULIPAS","MEXICO",NA,NA,"2 PANALES PEQ. DE ZANGANO (CELDILLA) BASTANTE NECTAR-POCO POLEN","SUNNY WINDY","WTW ET. AL.","TRAPLINE",NA,NA
"1220","","Unknown",4,4,1989,"TAM","PESCA\SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"NO HABIA CELDILLA DE ZANGANO 1 PANAL CAIDO POCO NECTAR Y POLLEN","NUBLADO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1221","","Unknown",4,4,1989,"TAM","PESCA\SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"SIN CERA","NUBLADO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1222","","Unknown",4,4,1989,"TAM","PESCA\SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"CASI NO POLEN, ALGO DE NECTAR","NUBLADO VIENTO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1223","","Unknown",4,4,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"UN PANAL PEQUENO ESTA AFUERA","NUBLADO VIENTO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1224","","Unknown",4,4,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"LOTS OF SEALED HONEY, ZANGANOS PRESENTS LITTLE POLLEN, NO DRONE COMB","NUBLADO VIENTO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1225","","Unknown",4,4,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"CELDILLA DE ZANGANOS, ZANGANOS PRESENTES MUCHA MIEL-2 PANALES PEQ. DE CELDILLA ZANGANO","NUBLADO VIENTO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1226","","Unknown",4,5,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"BASTANTE POLEN Y NECTAR","SOLEADO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1227","","Unknown",4,5,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"2 PANALES MEDIANOS CAIDOS","SOLEADO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1228","","Unknown",4,5,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PANALES CAIDOS Y DEFORMADAS TRAMPA DESTROJADA SE PERDIERON ABEJAS DE LA MUESTRA","PARTLY CLOUDY","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1229","","Unknown",4,5,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"CELDILLA DE ZANGANO. PRESENCIA DE MUCHOS ESCARABAJOS CARABIOS. BASTANTE POLEN Y MIEL OPERCULADA","PARTLY CLOUDY","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1230","","Unknown",4,5,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"MUCHO POLEN Y NECTAR, PANAL DE ZANGANO PRESENCIA DE POLILEA, ROPACELDA PRESENTE","PARTLY CLOUDY","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1231","","Unknown",4,5,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"MUCHA MIEL, MUCHAS CELDILLAS DE ZANGANOS NO HAY POSTURA","PARTLY CLOUDY","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1232","","Unknown",4,5,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"MUCHA MIEL Y POLEN CELDILLA DE ZANGANO","PARTLY CLOUDY","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1233","","Unknown",4,5,1989,"TAM","PESCA\SLM","","TAMAULIPAS","MEXICO",23.772904,-98.200213,"MUCHA MIEL, CELDILLA DE ZANGANO","SOLEADO VIENTO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1235","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"NECTAR Y UN POCO DE POLEN","SOLEADO FRESCO","WLR","TRAPLINE",NA,NA
"1236","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,NA,"SOLEADO FRESCO","WLR","TRAPLINE",NA,NA
"1237","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"BROOD SAMPLE TAKEN; DRONE COMB PRESENT","SOLEADO FRESCO","WLR","TRAPLINE",NA,NA
"1238","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"DRONE COMB- 2 MED. SIZE","SOLEADO FRESCO","WLR","TRAPLINE",NA,NA
"1239","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"SEVERAL LARGE DRONE COMBS (~35%) LARVAE SAMPLE *2 BAGS","SOLEADO FRESCO","WLR","TRAPLINE",NA,NA
"1240","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"NO OVIPOSITION, NO APPARENT QUEEN-IN ONE SIDE SOME DRONE COMB","SOLEADO FRESCO","WLR","TRAPLINE",NA,NA
"1242","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"ENJAMBRE PEQUENITO, ZANGANOS PRESENTE","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1243","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"DRONE CELLS; CHALK BROOD-A FEW CELLS BROOD SX","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1244","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"NO NUMBER; NO BROOD;*BOTH TAKEN FROM SINGLE COMB","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1247","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"BROOD SAMPLE","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1248","","Unknown",9,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,NA,"SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1250","","Unknown",10,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"SAMPLE LABLES READ ""DIA=9""","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1251","","Unknown",10,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"""LOTS OF HONEY"" NO POLLEN","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1253","","Unknown",10,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"TAMBIEN CASA DE RATON= DEEBRIS IN MUESTRA ENJAMBRE","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1256","","Unknown",10,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"ADULT DRONES","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1257","","Unknown",10,5,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"*>8 TOTAL; DROPPED FROM MOVING VEHICLE! =SMASHDED & LOST DATA. ANTS IN EMPTY SIDE (SAMPLE TAKEN) -COOH","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1262","","Unknown",10,5,1989,"TAM","LA PESCA A SOTO","","TAMAULIPAS","MEXICO",NA,NA,"RATON NEST; NO BROOD; *COMB TOO DAMAGED TO MEASURE (RESIDUAL SWARM?) ADULT DRONES, SOME HONEY","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1263","","Unknown",10,5,1989,"TAM","LA PESCA A SOTO","","TAMAULIPAS","MEXICO",NA,NA,"3 QUEEN CELLS (EMPTY); 2 MED. COMBS DRONE BROOD; ""V. STRONG COLONY"" WORKER & DRONE BROOD SAMPLED","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1264","","Unknown",10,5,1989,"TAM","LA PESCA A SOTO","","TAMAULIPAS","MEXICO",NA,NA,NA,"SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1269","","Unknown",6,6,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"*INCOMPLETA ENJAMBRE PEQUENO","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1270","","Unknown",6,6,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"NECTAR SUFICIENTE ZANGANOS, BASTANTES *UNA SUBMUESTRA","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1271","","Unknown",6,6,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"CELDILLA DE ZANGANO","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1272","","Unknown",6,6,1989,"TAM","CIUDAD VICTORIA","","TAMAULIPAS","MEXICO",23.736916,-99.141115,NA,"SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1273","","Unknown",6,6,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"5 EMERGED QUEEN CELLS-POCAS OBRERAS (~150) ENJAMBRE PEQENISIMO","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1274","","Unknown",6,6,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"SIN REINA SOLO CELDILLA DE ZANGANO OVOPOSICION DE OBRERA NIDO DE AVISPAS ABANDONADO (POLISTES ROJOS)","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1275","","Unknown",6,6,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"PANALES POR FUERA DE LA TRAMPA *SUBMUESTRA","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1276","","Unknown",6,6,1989,"TAM","CD. VICTORIA A SOTO","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"*SUBMUESTRA REINA VIRGEN UNA PARTE ~3/4 GAL. DE ABEJAL ENJAMBRE DE BUEN TAMANO","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1277","","Unknown",6,6,1989,"TAM","VICT/SLM","","TAMAULIPAS","MEXICO",23.74077,-99.110129,"MEDIO PEQUENO","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1278","","Unknown",6,6,1989,"TAM","LA PESCA A SOTO","","TAMAULIPAS","MEXICO",NA,NA,"*PARTIAL ENJAMBRE REGULAR","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1279","","Unknown",6,6,1989,"TAM","LA PESCA A SOTO","","TAMAULIPAS","MEXICO",NA,NA,"ENJAMBRE REGULAR","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1280","","Unknown",6,6,1989,"TAM","LA PESCA A SOTO","","TAMAULIPAS","MEXICO",NA,NA,"*PARTE POCO NECTAR ALGO DE POLEN","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
"1281","","Unknown",6,6,1989,"TAM","LA PESCA A SOTO","","TAMAULIPAS","MEXICO",NA,NA,"*UNA PARTE PENCAS POR FUERA- NADA POR DENTRO UN POCO NECTAR ALGO DE POLEN","SOLEADO FRESCO","W.L.R. ET.AL.","TRAPLINE",NA,NA
